"25E9DA81-EA4E-555E-E063-4704A8C066F2","1680000","2023-05-30","BD20 7BY","O","N","F","UNIT 8","SKELTON INDUSTRIAL ESTATE","SKELTON ROAD","CROSS HILLS","KEIGHLEY","NORTH YORKSHIRE","NORTH YORKSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/25E9DA81-EA4E-555E-E063-4704A8C066F2/current"
"BC8936BB-D91B-0E2C-E053-6C04A8C0DBF4","475000","2020-12-04","BD20 7DA","S","N","F","","19","KEIGHLEY ROAD","CROSS HILLS","KEIGHLEY","CRAVEN","NORTH YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/BC8936BB-D91B-0E2C-E053-6C04A8C0DBF4/current"
"C3C3F9B6-2545-362B-E053-6B04A8C03ACC","190000","2021-02-22","BD20 7DB","S","N","F","","6","LYNNDALE AVENUE","CROSS HILLS","KEIGHLEY","CRAVEN","NORTH YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/C3C3F9B6-2545-362B-E053-6B04A8C03ACC/current"
"FAC30767-62C5-5E20-E053-4704A8C004EE","285000","2023-02-20","BD20 7DB","S","N","F","","11","LYNNDALE AVENUE","CROSS HILLS","KEIGHLEY","NORTH YORKSHIRE","NORTH YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/FAC30767-62C5-5E20-E053-4704A8C004EE/current"
"87E1551E-CB1E-6405-E053-6C04A8C0B2EE","191000","2019-04-05","BD20 7DE","S","N","F","","29","WINSTON AVENUE","CROSS HILLS","KEIGHLEY","CRAVEN","NORTH YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-CB1E-6405-E053-6C04A8C0B2EE/current"
"E53EDD2E-8BBA-83EC-E053-6B04A8C03A59","275000","2022-06-30","BD20 7DE","S","N","F","","32","WINSTON AVENUE","CROSS HILLS","KEIGHLEY","CRAVEN","NORTH YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/E53EDD2E-8BBA-83EC-E053-6B04A8C03A59/current"
"09266DDB-FDCF-AF90-E063-4704A8C02087","258000","2023-05-26","BD20 7DE","S","N","F","","28","WINSTON AVENUE","CROSS HILLS","KEIGHLEY","NORTH YORKSHIRE","NORTH YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/09266DDB-FDCF-AF90-E063-4704A8C02087/current"
"0B853950-AFD0-69A5-E063-4704A8C07DAC","247000","2023-09-19","BD20 7DE","S","N","F","","33","WINSTON AVENUE","CROSS HILLS","KEIGHLEY","NORTH YORKSHIRE","NORTH YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/0B853950-AFD0-69A5-E063-4704A8C07DAC/current"
"C3C3F9B6-2534-362B-E053-6B04A8C03ACC","275000","2021-04-12","BD20 7DH","S","N","F","","3","NEWLANDS DRIVE","CROSS HILLS","KEIGHLEY","CRAVEN","NORTH YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/C3C3F9B6-2534-362B-E053-6B04A8C03ACC/current"
"BA558B32-EEDF-76EF-E053-6B04A8C0B4B7","235000","2020-10-29","BD20 7DJ","S","N","F","","3","AIREDALE VIEW","CROSS HILLS","KEIGHLEY","CRAVEN","NORTH YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/BA558B32-EEDF-76EF-E053-6B04A8C0B4B7/current"
"D4D42646-2858-27F6-E053-6C04A8C0A572","250000","2021-09-30","BD20 7DJ","S","N","F","","7","AIREDALE VIEW","CROSS HILLS","KEIGHLEY","CRAVEN","NORTH YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/D4D42646-2858-27F6-E053-6C04A8C0A572/current"
"B0A9D11B-AE6C-4C1F-E053-6C04A8C0D716","192500","2020-07-17","BD20 7DJ","S","N","F","","14","AIREDALE VIEW","CROSS HILLS","KEIGHLEY","CRAVEN","NORTH YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/B0A9D11B-AE6C-4C1F-E053-6C04A8C0D716/current"
"8CAC1318-9420-0253-E053-6B04A8C08E51","180000","2019-05-24","BD20 7DJ","S","N","F","","18","AIREDALE VIEW","CROSS HILLS","KEIGHLEY","CRAVEN","NORTH YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8CAC1318-9420-0253-E053-6B04A8C08E51/current"
"80E1AA99-1528-7BF8-E053-6C04A8C00BF2","180950","2019-01-11","BD20 7DJ","S","N","F","","24","AIREDALE VIEW","CROSS HILLS","KEIGHLEY","CRAVEN","NORTH YORKSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/80E1AA99-1528-7BF8-E053-6C04A8C00BF2/current"
"C6209F60-21CF-295E-E053-6C04A8C0DDCC","249500","2021-05-28","BD20 7DJ","S","N","F","","34","AIREDALE VIEW","CROSS HILLS","KEIGHLEY","CRAVEN","NORTH YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/C6209F60-21CF-295E-E053-6C04A8C0DDCC/current"
"E7B085FC-A280-7E31-E053-6C04A8C0E67F","275000","2022-07-15","BD20 7DJ","S","N","F","","36","AIREDALE VIEW","CROSS HILLS","KEIGHLEY","CRAVEN","NORTH YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/E7B085FC-A280-7E31-E053-6C04A8C0E67F/current"
"D707E535-C4FA-0AD9-E053-6B04A8C067CC","215000","2021-08-13","BD20 7DJ","S","N","F","","44","AIREDALE VIEW","CROSS HILLS","KEIGHLEY","CRAVEN","NORTH YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/D707E535-C4FA-0AD9-E053-6B04A8C067CC/current"
"F3B6C198-9624-6E40-E053-6C04A8C0B3B4","240000","2022-12-16","BD20 7DJ","S","N","F","","50","AIREDALE VIEW","CROSS HILLS","KEIGHLEY","CRAVEN","NORTH YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/F3B6C198-9624-6E40-E053-6C04A8C0B3B4/current"
"F5E8B081-A941-3A13-E053-6C04A8C060B7","280000","2023-01-27","BD20 7DJ","S","N","F","","56","AIREDALE VIEW","CROSS HILLS","KEIGHLEY","CRAVEN","NORTH YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/F5E8B081-A941-3A13-E053-6C04A8C060B7/current"
"F3B6C199-1870-6E40-E053-6C04A8C0B3B4","236500","2022-09-26","BD20 7DJ","S","N","F","","60","AIREDALE VIEW","CROSS HILLS","KEIGHLEY","CRAVEN","NORTH YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/F3B6C199-1870-6E40-E053-6C04A8C0B3B4/current"
"93E6821E-ACDC-40FD-E053-6B04A8C0C1DF","203000","2019-09-06","BD20 7DJ","S","N","F","","64","AIREDALE VIEW","CROSS HILLS","KEIGHLEY","CRAVEN","NORTH YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/93E6821E-ACDC-40FD-E053-6B04A8C0C1DF/current"
"8355F009-AFDF-55C5-E053-6B04A8C0D090","169950","2019-01-14","BD20 7DJ","S","N","F","","68","AIREDALE VIEW","CROSS HILLS","KEIGHLEY","CRAVEN","NORTH YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8355F009-AFDF-55C5-E053-6B04A8C0D090/current"
